2025-03-04 21:01:18 [INFO] Loaded stored authentication token.
2025-03-04 21:01:18 [INFO] Authenticated successfully.
2025-03-04 21:01:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0, 'EyesY': 0, 'ArmLeftX': 0.0, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:04:59 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0666131005545596, 'HeadY': 0.4664991967244809, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': -0.05282477715028666, 'EyesY': -0.1026968928963429, 'ArmLeftX': -4.045084971874867, 'ArmRightX': -2.9389262614621874, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:04:59 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0666131005545596, 'HeadY': 0.4664991967244809, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': -0.03562910077146397, 'EyesY': -0.12645446977081487, 'ArmLeftX': -4.755282581475816, 'ArmRightX': -1.5450849718745872, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:00 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0666131005545596, 'HeadY': 0.4664991967244809, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': -0.018433424392641257, 'EyesY': -0.15021204664528687, 'ArmLeftX': -5.0, 'ArmRightX': -1.8863584081007062e-13, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:00 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
2025-03-04 21:05:00 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0666131005545596, 'HeadY': 0.4664991967244809, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': -0.001237748013818596, 'EyesY': -0.1739696235197588, 'ArmLeftX': -4.7552825814757576, 'ArmRightX': 1.5450849718747688, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:00 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0666131005545596, 'HeadY': 0.4664991967244809, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.015957928365004093, 'EyesY': -0.19772720039423086, 'ArmLeftX': -4.045084971874754, 'ArmRightX': 2.9389262614623424, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:00 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0666131005545596, 'HeadY': 0.4664991967244809, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.03315360474382675, 'EyesY': -0.2214847772687028, 'ArmLeftX': -2.938926261462209, 'ArmRightX': 4.04508497187485, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:00 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -1.8479174824450157, 'HeadY': 0.46951940784787444, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.05034928112264947, 'EyesY': -0.2452423541431748, 'ArmLeftX': -1.5450849718746127, 'ArmRightX': 4.755282581475808, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:00 [DEBUG] Target added: (1984.00, 1357.00), Expression: happy
2025-03-04 21:05:00 [DEBUG] Position: X=1942.51, Y=1177.43, Expression: happy, Params: {'HeadX': 0.175872180338132, 'HeadY': -1.3532387209350691, 'BodyTilt': 0.175872180338132, 'BodySwing': -1.8043182945800922, 'Step': 0.351744360676264, 'FaceLean': 0.11724812022542253, 'BodyLean': 0.11724812022542253, 'EyesX': 0.011724812022542134, 'EyesY': -0.0902159147290046, 'ArmLeftX': -0.175872180338132, 'ArmRightX': 0.175872180338132, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:05:00 [DEBUG] Position: X=1965.02, Y=1274.87, Expression: happy, Params: {'HeadX': 0.351744360676264, 'HeadY': -2.7064774418701383, 'BodyTilt': 0.351744360676264, 'BodySwing': -3.6086365891601844, 'Step': 0.703488721352528, 'FaceLean': 0.23449624045084327, 'BodyLean': 0.23449624045084327, 'EyesX': 0.02344962404508427, 'EyesY': -0.1804318294580092, 'ArmLeftX': -0.351744360676264, 'ArmRightX': 0.351744360676264, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:05:00 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: happy, Params: {'HeadX': 0.5000000000000018, 'HeadY': -3.847222222222223, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.03333333333333333, 'EyesY': -0.2564814814814815, 'ArmLeftX': -0.5, 'ArmRightX': 0.5, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:05:00 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: happy, Params: {'HeadX': 0.5000000000000018, 'HeadY': -3.847222222222223, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.03333333333333333, 'EyesY': -0.2564814814814815, 'ArmLeftX': -0.5, 'ArmRightX': 0.5, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -1.629221864335472, 'HeadY': 0.47253961897126795, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.06754495750147216, 'EyesY': -0.2689999310176468, 'ArmLeftX': -2.1558735510086123e-13, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -1.410526246225928, 'HeadY': 0.4755598300946614, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.08474063388029485, 'EyesY': -0.29275750789211874, 'ArmLeftX': 1.545084971874743, 'ArmRightX': 4.755282581475766, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -1.1918306281163844, 'HeadY': 0.4785800412180549, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.10193631025911754, 'EyesY': -0.3165150847665908, 'ArmLeftX': 2.93892626146232, 'ArmRightX': 4.04508497187477, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -0.9731350100068408, 'HeadY': 0.48160025234144843, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.11913198663794022, 'EyesY': -0.34027266164106273, 'ArmLeftX': 4.045084971874835, 'ArmRightX': 2.9389262614622313, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -0.7544393918972967, 'HeadY': 0.48462046346484194, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': 4.7552825814758, 'ArmRightX': 1.5450849718746382, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -0.5357437737877531, 'HeadY': 0.48764067458823546, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': 5.0, 'ArmRightX': -4.167822491238825e-14, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -0.3170481556782092, 'HeadY': 0.4906608857116289, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': 4.755282581475774, 'ArmRightX': -1.5450849718747175, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': -0.09835253756866558, 'HeadY': 0.4936810968350224, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': 4.045084971874785, 'ArmRightX': -2.9389262614622984, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:01 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': 0.12034308054087806, 'HeadY': 0.49670130795841594, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': 2.938926261462253, 'ArmRightX': -4.045084971874819, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:02 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': 0.3390386986504219, 'HeadY': 0.49972151908180945, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': 1.545084971874664, 'ArmRightX': -4.755282581475791, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:02 [DEBUG] Position: X=1984.00, Y=1357.00, Expression: neutral, Params: {'HeadX': 0.5577343167599662, 'HeadY': 0.502741730205203, 'BodyTilt': 0.5000000000000018, 'BodySwing': -5.12962962962963, 'Step': 1.0000000000000036, 'FaceLean': 0.3333333333333339, 'BodyLean': 0.3333333333333339, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': -1.4726710621597658e-14, 'ArmRightX': -5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:02 [WARNING] Invalid response format from Ollama. Using fallback.
2025-03-04 21:05:02 [DEBUG] Target added: (1253.76, 849.01), Expression: angry
2025-03-04 21:05:02 [DEBUG] Position: X=1901.91, Y=1299.89, Expression: angry, Params: {'HeadX': -0.14133316766123372, 'HeadY': -3.05407960102173, 'BodyTilt': -0.14133316766123372, 'BodySwing': -4.072106134695639, 'Step': -0.28266633532246743, 'FaceLean': -0.0942221117741564, 'BodyLean': -0.0942221117741564, 'EyesX': -0.00942221117741558, 'EyesY': -0.20360530673478197, 'ArmLeftX': 0.14133316766123372, 'ArmRightX': -0.14133316766123372, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1819.82, Y=1242.79, Expression: angry, Params: {'HeadX': -0.7826663353224674, 'HeadY': -2.2609369798212366, 'BodyTilt': -0.7826663353224674, 'BodySwing': -3.014582639761649, 'Step': -1.5653326706449349, 'FaceLean': -0.521777556881645, 'BodyLean': -0.521777556881645, 'EyesX': -0.0521777556881645, 'EyesY': -0.15072913198808247, 'ArmLeftX': 0.7826663353224674, 'ArmRightX': -0.7826663353224674, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1737.73, Y=1185.68, Expression: angry, Params: {'HeadX': -1.4239995029837011, 'HeadY': -1.4677943586207451, 'BodyTilt': -1.4239995029837011, 'BodySwing': -1.9570591448276602, 'Step': -2.8479990059674023, 'FaceLean': -0.9493330019891353, 'BodyLean': -0.9493330019891353, 'EyesX': -0.09493330019891341, 'EyesY': -0.09785295724138295, 'ArmLeftX': 1.4239995029837011, 'ArmRightX': -1.4239995029837011, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1655.64, Y=1128.57, Expression: angry, Params: {'HeadX': -2.065332670644935, 'HeadY': -0.6746517374202519, 'BodyTilt': -2.065332670644935, 'BodySwing': -0.899535649893668, 'Step': -4.13066534128987, 'FaceLean': -1.3768884470966238, 'BodyLean': -1.3768884470966238, 'EyesX': -0.13768884470966233, 'EyesY': -0.04497678249468343, 'ArmLeftX': 2.065332670644935, 'ArmRightX': -2.065332670644935, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1573.55, Y=1071.47, Expression: angry, Params: {'HeadX': -2.7066658383061686, 'HeadY': 0.11849088378024142, 'BodyTilt': -2.7066658383061686, 'BodySwing': 0.1579878450403207, 'Step': -5.413331676612337, 'FaceLean': -1.8044438922041124, 'BodyLean': -1.8044438922041124, 'EyesX': -0.18044438922041123, 'EyesY': 0.007899392252016081, 'ArmLeftX': 2.706665838306169, 'ArmRightX': -2.706665838306169, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1491.46, Y=1014.36, Expression: angry, Params: {'HeadX': -3.3479990059674023, 'HeadY': 0.9116335049807329, 'BodyTilt': -3.3479990059674023, 'BodySwing': 1.215511339974313, 'Step': -6.695998011934805, 'FaceLean': -2.231999337311602, 'BodyLean': -2.231999337311602, 'EyesX': -0.22319993373116015, 'EyesY': 0.06077556699871559, 'ArmLeftX': 3.3479990059674023, 'ArmRightX': -3.3479990059674023, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1409.37, Y=957.26, Expression: angry, Params: {'HeadX': -3.989332173628636, 'HeadY': 1.7047761261812262, 'BodyTilt': -3.989332173628636, 'BodySwing': 2.2730348349083016, 'Step': -7.978664347257272, 'FaceLean': -2.6595547824190904, 'BodyLean': -2.6595547824190904, 'EyesX': -0.26595547824190907, 'EyesY': 0.1136517417454151, 'ArmLeftX': 3.9893321736286356, 'ArmRightX': -3.9893321736286356, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:02 [DEBUG] Position: X=1327.27, Y=900.15, Expression: angry, Params: {'HeadX': -4.630665341289868, 'HeadY': 2.4979187473817177, 'BodyTilt': -4.630665341289868, 'BodySwing': 3.3305583298422903, 'Step': -9.261330682579736, 'FaceLean': -3.087110227526578, 'BodyLean': -3.087110227526578, 'EyesX': -0.3087110227526579, 'EyesY': 0.16652791649211474, 'ArmLeftX': 4.630665341289868, 'ArmRightX': -4.630665341289868, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:03 [DEBUG] Position: X=1253.76, Y=849.01, Expression: angry, Params: {'HeadX': -5.205031867667348, 'HeadY': 3.2082431079978093, 'BodyTilt': -5.205031867667348, 'BodySwing': 4.277657477330411, 'Step': -10.410063735334695, 'FaceLean': -3.4700212451115657, 'BodyLean': -3.4700212451115657, 'EyesX': -0.34700212451115653, 'EyesY': 0.21388287386652066, 'ArmLeftX': 5.205031867667348, 'ArmRightX': -5.205031867667348, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:03 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
2025-03-04 21:05:03 [DEBUG] Position: X=1253.76, Y=849.01, Expression: angry, Params: {'HeadX': -5.205031867667348, 'HeadY': 3.2082431079978093, 'BodyTilt': -5.205031867667348, 'BodySwing': 4.277657477330411, 'Step': -10.410063735334695, 'FaceLean': -3.4700212451115657, 'BodyLean': -3.4700212451115657, 'EyesX': -0.34700212451115653, 'EyesY': 0.21388287386652066, 'ArmLeftX': 5.205031867667348, 'ArmRightX': -5.205031867667348, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': 20, 'BrowAngleRight': 20}
2025-03-04 21:05:03 [DEBUG] Position: X=1253.76, Y=849.01, Expression: neutral, Params: {'HeadX': 0.7764299348695096, 'HeadY': 0.5057619413285964, 'BodyTilt': -5.205031867667348, 'BodySwing': 4.277657477330411, 'Step': -10.410063735334695, 'FaceLean': -3.4700212451115657, 'BodyLean': -3.4700212451115657, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': -1.545084971874692, 'ArmRightX': -4.755282581475782, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:03 [DEBUG] Position: X=1253.76, Y=849.01, Expression: neutral, Params: {'HeadX': 0.9951255529790535, 'HeadY': 0.50878215245199, 'BodyTilt': -5.205031867667348, 'BodySwing': 4.277657477330411, 'Step': -10.410063735334695, 'FaceLean': -3.4700212451115657, 'BodyLean': -3.4700212451115657, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': -2.938926261462277, 'ArmRightX': -4.045084971874802, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:03 [DEBUG] Position: X=1253.76, Y=849.01, Expression: neutral, Params: {'HeadX': 1.2138211710885973, 'HeadY': 0.5118023635753834, 'BodyTilt': -5.205031867667348, 'BodySwing': 4.277657477330411, 'Step': -10.410063735334695, 'FaceLean': -3.4700212451115657, 'BodyLean': -3.4700212451115657, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': -4.045084971874803, 'ArmRightX': -2.9389262614622744, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:03 [DEBUG] Position: X=1253.76, Y=849.01, Expression: neutral, Params: {'HeadX': 1.4325167891981412, 'HeadY': 0.5148225746987769, 'BodyTilt': -5.205031867667348, 'BodySwing': 4.277657477330411, 'Step': -10.410063735334695, 'FaceLean': -3.4700212451115657, 'BodyLean': -3.4700212451115657, 'EyesX': 0.1363276630167629, 'EyesY': -0.36403023851553473, 'ArmLeftX': -4.755282581475783, 'ArmRightX': -1.5450849718746895, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:05:03 [WARNING] Invalid response format from Ollama. Using fallback.
2025-03-04 21:05:03 [DEBUG] Target added: (1926.97, 1087.30), Expression: sad
2025-03-04 21:05:03 [DEBUG] Position: X=1348.02, Y=882.37, Expression: sad, Params: {'HeadX': -4.468556473410279, 'HeadY': 2.7448069033852995, 'BodyTilt': -4.468556473410279, 'BodySwing': 3.659742537847066, 'Step': -8.937112946820559, 'FaceLean': -2.979037648940186, 'BodyLean': -2.979037648940186, 'EyesX': -0.29790376489401865, 'EyesY': 0.18298712689235339, 'ArmLeftX': 4.468556473410279, 'ArmRightX': -4.468556473410279, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:03 [DEBUG] Position: X=1442.29, Y=915.74, Expression: sad, Params: {'HeadX': -3.732081079153211, 'HeadY': 2.2813706987727898, 'BodyTilt': -3.732081079153211, 'BodySwing': 3.041827598363721, 'Step': -7.464162158306422, 'FaceLean': -2.488054052768808, 'BodyLean': -2.488054052768808, 'EyesX': -0.24880540527688075, 'EyesY': 0.15209137991818608, 'ArmLeftX': 3.732081079153211, 'ArmRightX': -3.732081079153211, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:03 [DEBUG] Position: X=1536.56, Y=949.11, Expression: sad, Params: {'HeadX': -2.9956056848961428, 'HeadY': 1.8179344941602835, 'BodyTilt': -2.9956056848961428, 'BodySwing': 2.423912658880379, 'Step': -5.9912113697922855, 'FaceLean': -1.997070456597429, 'BodyLean': -1.997070456597429, 'EyesX': -0.19970704565974284, 'EyesY': 0.12119563294401879, 'ArmLeftX': 2.9956056848961428, 'ArmRightX': -2.9956056848961428, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [DEBUG] Position: X=1630.83, Y=982.48, Expression: sad, Params: {'HeadX': -2.2591302906390744, 'HeadY': 1.3544982895477737, 'BodyTilt': -2.2591302906390744, 'BodySwing': 1.805997719397034, 'Step': -4.518260581278149, 'FaceLean': -1.5060868604260484, 'BodyLean': -1.5060868604260484, 'EyesX': -0.15060868604260497, 'EyesY': 0.0902998859698515, 'ArmLeftX': 2.259130290639074, 'ArmRightX': -2.259130290639074, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [DEBUG] Position: X=1725.10, Y=1015.84, Expression: sad, Params: {'HeadX': -1.5226548963820061, 'HeadY': 0.8910620849352604, 'BodyTilt': -1.5226548963820061, 'BodySwing': 1.1880827799136817, 'Step': -3.0453097927640123, 'FaceLean': -1.0151032642546713, 'BodyLean': -1.0151032642546713, 'EyesX': -0.10151032642546708, 'EyesY': 0.05940413899568421, 'ArmLeftX': 1.522654896382006, 'ArmRightX': -1.522654896382006, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [DEBUG] Position: X=1819.37, Y=1049.21, Expression: sad, Params: {'HeadX': -0.7861795021249378, 'HeadY': 0.42762588032275417, 'BodyTilt': -0.7861795021249378, 'BodySwing': 0.5701678404303401, 'Step': -1.5723590042498756, 'FaceLean': -0.5241196680832907, 'BodyLean': -0.5241196680832907, 'EyesX': -0.052411966808329186, 'EyesY': 0.028508392021516917, 'ArmLeftX': 0.7861795021249378, 'ArmRightX': -0.7861795021249378, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [DEBUG] Position: X=1913.64, Y=1082.58, Expression: sad, Params: {'HeadX': -0.049704107867869496, 'HeadY': -0.035810324289753837, 'BodyTilt': -0.049704107867869496, 'BodySwing': -0.047747099053005115, 'Step': -0.09940821573573899, 'FaceLean': -0.03313607191191359, 'BodyLean': -0.03313607191191359, 'EyesX': -0.0033136071911913, 'EyesY': -0.002387354952650269, 'ArmLeftX': 0.049704107867869496, 'ArmRightX': -0.049704107867869496, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [DEBUG] Position: X=1926.97, Y=1087.30, Expression: sad, Params: {'HeadX': 0.054446584273348364, 'HeadY': -0.10134842895702789, 'BodyTilt': 0.054446584273348364, 'BodySwing': -0.1351312386093717, 'Step': 0.10889316854669673, 'FaceLean': 0.036297722848900094, 'BodyLean': 0.036297722848900094, 'EyesX': 0.003629772284889891, 'EyesY': -0.006756561930468605, 'ArmLeftX': -0.054446584273348364, 'ArmRightX': 0.054446584273348364, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [DEBUG] Position: X=1926.97, Y=1087.30, Expression: sad, Params: {'HeadX': 0.054446584273348364, 'HeadY': -0.10134842895702789, 'BodyTilt': 0.054446584273348364, 'BodySwing': -0.1351312386093717, 'Step': 0.10889316854669673, 'FaceLean': 0.036297722848900094, 'BodyLean': 0.036297722848900094, 'EyesX': 0.003629772284889891, 'EyesY': -0.006756561930468605, 'ArmLeftX': -0.054446584273348364, 'ArmRightX': 0.054446584273348364, 'EyebrowLeft': -5, 'EyebrowRight': -5, 'BrowAngleLeft': -15, 'BrowAngleRight': -15}
2025-03-04 21:05:04 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
